chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
9,J 9:30,P66,οιδατε ποθε¯ εστιν,οιδαται ποθεν εστι¯,substitution_morphological,θαυμαστον εστιν οτι υμεις ουκ οιδατε ποθε¯ εστιν και ανεωξεν μου τους οφθαλμους,θαυμαστον εστιν' οτι ϋμεις ουκ οιδαται ποθεν εστι¯ και ηνοιξεν μου τους οφθαλμους
9,J 9:30,P66,ανεωξεν,ηνοιξεν,substitution_morphological,ουκ οιδατε ποθε¯ εστιν και ανεωξεν μου τους οφθαλμους,ουκ οιδαται ποθεν εστι¯ και ηνοιξεν μου τους οφθαλμους
9,J 9:30,aleph,Ο ανος,ο ανθρωπος,substitution_morphological,απεκριθη Ο ανος και ειπεν αυτοις εν γαρ,απεκριθη ο ανθρωπος και ει πεν αυτοις εν
9,J 9:30,aleph,ειπεν,ει πεν,substitution_morphological,απεκριθη Ο ανος και ειπεν αυτοις εν γαρ τουτω θαυμαστον,απεκριθη ο ανθρωπος και ει πεν αυτοις εν του τω γαρ
9,J 9:30,aleph,[ADD],του τω,addition,ανος και ειπεν αυτοις εν γαρ τουτω θαυμαστον εστιν οτι,και ει πεν αυτοις εν του τω γαρ το θαυμαστο¯ εστιν οτι
9,J 9:30,aleph,τουτω θαυμαστον,το θαυμαστο¯,substitution_morphological,και ειπεν αυτοις εν γαρ τουτω θαυμαστον εστιν οτι υμεις ουκ οιδατε,αυτοις εν του τω γαρ το θαυμαστο¯ εστιν οτι ϋμεις ου κ
9,J 9:30,aleph,υμεις ουκ οιδατε ποθε¯,ϋμεις ου κ οιδαται ποθεν,substitution_morphological,γαρ τουτω θαυμαστον εστιν οτι υμεις ουκ οιδατε ποθε¯ εστιν και ανεωξεν μου τους,γαρ το θαυμαστο¯ εστιν οτι ϋμεις ου κ οιδαται ποθεν εστιν και ηνοιξε¯ μου τους
9,J 9:30,aleph,ανεωξεν,ηνοιξε¯,substitution_morphological,ουκ οιδατε ποθε¯ εστιν και ανεωξεν μου τους οφθαλμους,κ οιδαται ποθεν εστιν και ηνοιξε¯ μου τους οφθαλ μους
9,J 9:30,aleph,οφθαλμους,οφθαλ μους,substitution_morphological,εστιν και ανεωξεν μου τους οφθαλμους,εστιν και ηνοιξε¯ μου τους οφθαλ μους
9,J 9:30,B,Ο ανος,ο ανθρωπος,substitution_morphological,απεκριθη Ο ανος και ειπεν αυτοις εν γαρ,απεκριθη ο ανθρωπος και ειπεν αυτοις εν τουτω
9,J 9:30,B,[ADD],τουτω,addition,ανος και ειπεν αυτοις εν γαρ τουτω θαυμαστον εστιν οτι,ανθρωπος και ειπεν αυτοις εν τουτω γαρ το θαυμα στον εστιν
9,J 9:30,B,τουτω θαυμαστον,το θαυμα στον,substitution_morphological,και ειπεν αυτοις εν γαρ τουτω θαυμαστον εστιν οτι υμεις ουκ οιδατε,ειπεν αυτοις εν τουτω γαρ το θαυμα στον εστιν οτι ϋμεις ουκ οιδατε
9,J 9:30,B,ποθε¯ εστιν,ποθεν εστι¯,substitution_morphological,εστιν οτι υμεις ουκ οιδατε ποθε¯ εστιν και ανεωξεν μου τους οφθαλμους,εστιν οτι ϋμεις ουκ οιδατε ποθεν εστι¯ και ηνοιξεν μου τους οφθαλμους
9,J 9:30,B,ανεωξεν,ηνοιξεν,substitution_morphological,ουκ οιδατε ποθε¯ εστιν και ανεωξεν μου τους οφθαλμους,ουκ οιδατε ποθεν εστι¯ και ηνοιξεν μου τους οφθαλμους
9,J 9:30,D,Ο ανος,ο ανθρωπος,substitution_morphological,απεκριθη Ο ανος και ειπεν αυτοις εν γαρ,απεκριθη ο ανθρωπος και ειπεν εν τουτω ουν
9,J 9:30,D,αυτοις,[OMIT],omission,απεκριθη Ο ανος και ειπεν αυτοις εν γαρ τουτω θαυμαστον εστιν,απεκριθη ο ανθρωπος και ειπεν εν τουτω ουν θαυμαστον εστιν
9,J 9:30,D,γαρ,[OMIT],omission,ανος και ειπεν αυτοις εν γαρ τουτω θαυμαστον εστιν οτι υμεις,ο ανθρωπος και ειπεν εν τουτω ουν θαυμαστον εστιν οτι
9,J 9:30,D,[ADD],ουν,addition,ειπεν αυτοις εν γαρ τουτω θαυμαστον εστιν οτι υμεις ουκ,ανθρωπος και ειπεν εν τουτω ουν θαυμαστον εστιν οτι ϋμεις ουκ
9,J 9:30,D,ποθε¯,ποθεν τιν,substitution_morphological,εστιν οτι υμεις ουκ οιδατε ποθε¯ εστιν και ανεωξεν μου τους,εστιν οτι ϋμεις ουκ οιδατε ποθεν τιν εστιν και ηνυξε μου τους
9,J 9:30,D,ανεωξεν,ηνυξε,substitution_morphological,ουκ οιδατε ποθε¯ εστιν και ανεωξεν μου τους οφθαλμους,οιδατε ποθεν τιν εστιν και ηνυξε μου τους οφθαλμους
9,J 9:31,P66,δε,[OMIT],omission,οιδαμεν δε οτι αμαρτωλων ο θς ουκ,οιδαμεν οτι αμαρτωλων ο θς' ουκ
9,J 9:31,P66,θς,θς',substitution_morphological,οιδαμεν δε οτι αμαρτωλων ο θς ουκ ακουει αλλ εαν τις,οιδαμεν οτι αμαρτωλων ο θς' ουκ ακουει αλ'λ εαν τις
9,J 9:31,P66,αλλ,αλ'λ,substitution_morphological,αμαρτωλων ο θς ουκ ακουει αλλ εαν τις θεοσεβης η και,αμαρτωλων ο θς' ουκ ακουει αλ'λ εαν τις θεοσεβης η¯ και
9,J 9:31,P66,η,η¯,substitution_morphological,ακουει αλλ εαν τις θεοσεβης η και το θελημα αυτου ποιη,ακουει αλ'λ εαν τις θεοσεβης η¯ και το θελημα αυτου ποιη
9,J 9:31,aleph,δε οτι,ο τι,substitution_morphological,οιδαμεν δε οτι αμαρτωλων ο θς ουκ ακουει,οιδαμεν ο τι αμαρτωλων ο θς ουκ ακουει
9,J 9:31,aleph,αλλ,αλ λ,substitution_morphological,αμαρτωλων ο θς ουκ ακουει αλλ εαν τις θεοσεβης η και,αμαρτωλων ο θς ουκ ακουει αλ λ εαν τις και το θελημα
9,J 9:31,aleph,θεοσεβης η,[OMIT],omission,ουκ ακουει αλλ εαν τις θεοσεβης η και το θελημα αυτου ποιη,ακουει αλ λ εαν τις και το θελημα αυτου ποιη
9,J 9:31,B,οιδαμεν δε,οιδαμε¯,substitution_morphological,οιδαμεν δε οτι αμαρτωλων ο θς ουκ,οιδαμε¯ οτι ο θς αμαρτωλων ουκ
9,J 9:31,B,αμαρτωλων,[OMIT],omission,οιδαμεν δε οτι αμαρτωλων ο θς ουκ ακουει αλλ,οιδαμε¯ οτι ο θς αμαρτωλων ουκ ακουει
9,J 9:31,B,[ADD],αμαρτωλων,addition,δε οτι αμαρτωλων ο θς ουκ ακουει αλλ εαν τις,οιδαμε¯ οτι ο θς αμαρτωλων ουκ ακουει αλλα εαν τις
9,J 9:31,B,αλλ,αλλα,substitution_morphological,αμαρτωλων ο θς ουκ ακουει αλλ εαν τις θεοσεβης η και,ο θς αμαρτωλων ουκ ακουει αλλα εαν τις θεοσεβης η και
9,J 9:31,D,δε,[OMIT],omission,οιδαμεν δε οτι αμαρτωλων ο θς ουκ,οιδαμεν οτι ο θς αμαρτωλων ουκ
9,J 9:31,D,αμαρτωλων,[OMIT],omission,οιδαμεν δε οτι αμαρτωλων ο θς ουκ ακουει αλλ,οιδαμεν οτι ο θς αμαρτωλων ουκ ακουει
9,J 9:31,D,[ADD],αμαρτωλων,addition,δε οτι αμαρτωλων ο θς ουκ ακουει αλλ εαν τις,οιδαμεν οτι ο θς αμαρτωλων ουκ ακουει αλλ εαν τις
9,J 9:32,P66,οφθαλμου,οφθαλμους,substitution_morphological,ουκ ηκουσθη οτι ηνοιξεν τις οφθαλμου τυφλου γεγενημενου,ουκ ηκουσθη οτι ηνοιξεν τις οφθαλμους τυφλου γεγεννημενου
9,J 9:32,P66,γεγενημενου,γεγεννημενου,substitution_morphological,οτι ηνοιξεν τις οφθαλμου τυφλου γεγενημενου,οτι ηνοιξεν τις οφθαλμους τυφλου γεγεννημενου
9,J 9:32,aleph,αιωνος,αι ωνος,substitution_morphological,εκ του αιωνος ουκ ηκουσθη οτι ηνοιξεν τις,εκ του αι ωνος ουκ ηκου σθη οτι ηνοιξεν
9,J 9:32,aleph,ηκουσθη,ηκου σθη,substitution_morphological,εκ του αιωνος ουκ ηκουσθη οτι ηνοιξεν τις οφθαλμου τυφλου,εκ του αι ωνος ουκ ηκου σθη οτι ηνοιξεν τις οφθαλμους τυ
9,J 9:32,aleph,οφθαλμου τυφλου γεγενημενου,οφθαλμους τυ φλου γεγεννημε νου,substitution_morphological,ουκ ηκουσθη οτι ηνοιξεν τις οφθαλμου τυφλου γεγενημενου,ηκου σθη οτι ηνοιξεν τις οφθαλμους τυ φλου γεγεννημε νου
9,J 9:32,B,ηνοιξεν,ηνεωξεν,substitution_morphological,του αιωνος ουκ ηκουσθη οτι ηνοιξεν τις οφθαλμου τυφλου γεγενημενου,του αιωνος ουκ ηκουσθη οτι ηνεωξεν τις οφθαλ μους τυφλου γεγεν
9,J 9:32,B,οφθαλμου,οφθαλ μους,substitution_morphological,ουκ ηκουσθη οτι ηνοιξεν τις οφθαλμου τυφλου γεγενημενου,ουκ ηκουσθη οτι ηνεωξεν τις οφθαλ μους τυφλου γεγεν νημενου
9,J 9:32,B,γεγενημενου,γεγεν νημενου,substitution_morphological,οτι ηνοιξεν τις οφθαλμου τυφλου γεγενημενου,ηνεωξεν τις οφθαλ μους τυφλου γεγεν νημενου
9,J 9:32,D,ηνοιξεν,ηνυξε,substitution_morphological,του αιωνος ουκ ηκουσθη οτι ηνοιξεν τις οφθαλμου τυφλου γεγενημενου,του αιωνος ουκ ηκουσθη οτι ηνυξε τις οφθαλμους τυφλου γεγεννημενου
9,J 9:32,D,οφθαλμου,οφθαλμους,substitution_morphological,ουκ ηκουσθη οτι ηνοιξεν τις οφθαλμου τυφλου γεγενημενου,ουκ ηκουσθη οτι ηνυξε τις οφθαλμους τυφλου γεγεννημενου
9,J 9:32,D,γεγενημενου,γεγεννημενου,substitution_morphological,οτι ηνοιξεν τις οφθαλμου τυφλου γεγενημενου,οτι ηνυξε τις οφθαλμους τυφλου γεγεννημενου
9,J 9:33,P66,παρα,πα' ρα,substitution_morphological,ει μη ην ουτος παρα θυ ουκ ηδυνατο ποιειν ουδεν,ει μη ην ουτος πα' ρα θυ ο ανος ουκ ηδυνατο
9,J 9:33,P66,[ADD],ο ανος,addition,μη ην ουτος παρα θυ ουκ ηδυνατο ποιειν ουδεν,ην ουτος πα' ρα θυ ο ανος ουκ ηδυνατο ποιειν' ουδεν
9,J 9:33,P66,ποιειν,ποιειν',substitution_morphological,ουτος παρα θυ ουκ ηδυνατο ποιειν ουδεν,θυ ο ανος ουκ ηδυνατο ποιειν' ουδεν
9,J 9:33,aleph,ουτος,ου τος,substitution_morphological,ει μη ην ουτος παρα θυ ουκ ηδυνατο ποιειν,ει μη ην ου τος παρα θυ ουκ η δυνατο
9,J 9:33,aleph,ηδυνατο,η δυνατο,substitution_morphological,ην ουτος παρα θυ ουκ ηδυνατο ποιειν ουδεν,ου τος παρα θυ ουκ η δυνατο ποιειν ου δεν
9,J 9:33,aleph,ουδεν,ου δεν,substitution_morphological,παρα θυ ουκ ηδυνατο ποιειν ουδεν,θυ ουκ η δυνατο ποιειν ου δεν
9,J 9:33,D,ην,[OMIT],omission,ει μη ην ουτος παρα θυ ουκ ηδυνατο,ει μη ουτος παρα θυ ην ουκ
9,J 9:33,D,[ADD],ην,addition,μη ην ουτος παρα θυ ουκ ηδυνατο ποιειν ουδεν,ει μη ουτος παρα θυ ην ουκ ηδοινατο ηδυνατο ποιειν ουδεν
9,J 9:33,D,[ADD],ηδοινατο,addition,ην ουτος παρα θυ ουκ ηδυνατο ποιειν ουδεν,ουτος παρα θυ ην ουκ ηδοινατο ηδυνατο ποιειν ουδεν
9,J 9:34,P66,ειπον αυτω,ειπαν αυ τω,substitution_morphological,Απεκριθησαν και ειπον αυτω εν αμαρτιαις συ εγεννηθης ολος,απεκριθησαν και ειπαν αυ τω εν αμαρτια συ εγεννηθης ο'
9,J 9:34,P66,αμαρτιαις,αμαρτια,substitution_morphological,Απεκριθησαν και ειπον αυτω εν αμαρτιαις συ εγεννηθης ολος και συ,και ειπαν αυ τω εν αμαρτια συ εγεννηθης ο' λογος ο'λος
9,J 9:34,P66,ολος,ο' λογος ο'λος,substitution_lexical,αυτω εν αμαρτιαις συ εγεννηθης ολος και συ διδασκεις ημας και,τω εν αμαρτια συ εγεννηθης ο' λογος ο'λος και συ διδασκεις ημας και
9,J 9:34,P66,εξεβαλον,εξεβαλαν,substitution_morphological,και συ διδασκεις ημας και εξεβαλον αυτον εξω,και συ διδασκεις ημας και εξεβαλαν αυτον εξω
9,J 9:34,aleph,Απεκριθησαν,απεκριθησα¯,substitution_morphological,Απεκριθησαν και ειπον αυτω εν αμαρτιαις,απεκριθησα¯ και ειπαν αυτω εν αμαρτιαις
9,J 9:34,aleph,ειπον,ειπαν,substitution_morphological,Απεκριθησαν και ειπον αυτω εν αμαρτιαις συ εγεννηθης,απεκριθησα¯ και ειπαν αυτω εν αμαρτιαις συ ε
9,J 9:34,aleph,εγεννηθης,ε γεννηθης,substitution_morphological,ειπον αυτω εν αμαρτιαις συ εγεννηθης ολος και συ διδασκεις ημας,ειπαν αυτω εν αμαρτιαις συ ε γεννηθης ολος και συ διδασκεις ημας
9,J 9:34,aleph,εξεβαλον,εξεβαλο¯,substitution_morphological,και συ διδασκεις ημας και εξεβαλον αυτον εξω,και συ διδασκεις ημας και εξεβαλο¯ αυτον εξω
9,J 9:34,B,Απεκριθησαν,απεκρι †θησαν,substitution_morphological,Απεκριθησαν και ειπον αυτω εν αμαρτιαις,απεκρι †θησαν και ειπαν αυτω εν αμαρτιαις
9,J 9:34,B,ειπον,ειπαν,substitution_morphological,Απεκριθησαν και ειπον αυτω εν αμαρτιαις συ εγεννηθης,απεκρι †θησαν και ειπαν αυτω εν αμαρτιαις συ εγεν
9,J 9:34,B,εγεννηθης,εγεν νηθης,substitution_morphological,ειπον αυτω εν αμαρτιαις συ εγεννηθης ολος και συ διδασκεις ημας,ειπαν αυτω εν αμαρτιαις συ εγεν νηθης ολος και συ δι δασκεις
9,J 9:34,B,διδασκεις,δι δασκεις,substitution_morphological,συ εγεννηθης ολος και συ διδασκεις ημας και εξεβαλον αυτον εξω,εγεν νηθης ολος και συ δι δασκεις ημας και εξε †βαλον αυτον
9,J 9:34,B,εξεβαλον,εξε †βαλον,substitution_morphological,και συ διδασκεις ημας και εξεβαλον αυτον εξω,συ δι δασκεις ημας και εξε †βαλον αυτον εξω
9,J 9:34,D,Απεκριθησαν,απεκριθησαν αυτω,substitution_morphological,Απεκριθησαν και ειπον αυτω εν αμαρτιαις,απεκριθησαν αυτω και ειπαν εν αμαρτιαις συ
9,J 9:34,D,ειπον αυτω,ειπαν,substitution_lexical,Απεκριθησαν και ειπον αυτω εν αμαρτιαις συ εγεννηθης ολος,απεκριθησαν αυτω και ειπαν εν αμαρτιαις συ εγεννηθης ολος
9,J 9:35,P66,εξεβαλον αυτο¯,εξεβαλαν αυτον,substitution_morphological,Ηκουσεν ο ις οτι εξεβαλον αυτο¯ εξω και ευρων αυτον ειπε¯,ηκουσεν ο ις οτι εξεβαλαν αυτον εξω και ευρων αυτον ειπεν
9,J 9:35,P66,ειπε¯,ειπεν,substitution_morphological,αυτο¯ εξω και ευρων αυτον ειπε¯ αυτω συ πιστευεις εις τον,αυτον εξω και ευρων αυτον ειπεν αυτω συ πιστευεις εις το¯
9,J 9:35,P66,τον υιον,το¯ ϋιον,substitution_morphological,ειπε¯ αυτω συ πιστευεις εις τον υιον του θυ,ειπεν αυτω συ πιστευεις εις το¯ ϋιον του ανου
9,J 9:35,P66,θυ,ανου,substitution_lexical,πιστευεις εις τον υιον του θυ,πιστευεις εις το¯ ϋιον του ανου
9,J 9:35,aleph,Ηκουσεν,και η κουσεν,substitution_morphological,Ηκουσεν ο ις οτι εξεβαλον αυτο¯,και η κουσεν ο ις οτι εξε βαλον
9,J 9:35,aleph,εξεβαλον αυτο¯,εξε βαλον αυτον,substitution_morphological,Ηκουσεν ο ις οτι εξεβαλον αυτο¯ εξω και ευρων αυτον ειπε¯,η κουσεν ο ις οτι εξε βαλον αυτον εξω και ευρων αυτον ειπεν
9,J 9:35,aleph,ειπε¯,ειπεν,substitution_morphological,αυτο¯ εξω και ευρων αυτον ειπε¯ αυτω συ πιστευεις εις τον,αυτον εξω και ευρων αυτον ειπεν αυτω συ πιστευ εις εις
9,J 9:35,aleph,πιστευεις,πιστευ εις,substitution_morphological,ευρων αυτον ειπε¯ αυτω συ πιστευεις εις τον υιον του θυ,ευρων αυτον ειπεν αυτω συ πιστευ εις εις τον υν του ανθρωπου
9,J 9:35,aleph,υιον,υν,substitution_lexical,αυτω συ πιστευεις εις τον υιον του θυ,συ πιστευ εις εις τον υν του ανθρωπου
9,J 9:35,aleph,θυ,ανθρωπου,substitution_lexical,πιστευεις εις τον υιον του θυ,εις εις τον υν του ανθρωπου
9,J 9:35,B,Ηκουσεν ο,ηκου σεν,substitution_morphological,Ηκουσεν ο ις οτι εξεβαλον αυτο¯ εξω,ηκου σεν ις οτι εξεβαλον αυ τον
9,J 9:35,B,αυτο¯,αυ τον,substitution_morphological,Ηκουσεν ο ις οτι εξεβαλον αυτο¯ εξω και ευρων αυτον ειπε¯,ηκου σεν ις οτι εξεβαλον αυ τον εξω και ευρων αυ τον
9,J 9:35,B,αυτον ειπε¯ αυτω,αυ τον ειπεν,substitution_morphological,εξεβαλον αυτο¯ εξω και ευρων αυτον ειπε¯ αυτω συ πιστευεις εις τον υιον,αυ τον εξω και ευρων αυ τον ειπεν συ πιστευ εις εις τον
9,J 9:35,B,πιστευεις,πιστευ εις,substitution_morphological,ευρων αυτον ειπε¯ αυτω συ πιστευεις εις τον υιον του θυ,ευρων αυ τον ειπεν συ πιστευ εις εις τον ϋιον του ανθρωπου
9,J 9:35,B,θυ,ανθρωπου,substitution_lexical,πιστευεις εις τον υιον του θυ,εις εις τον ϋιον του ανθρωπου
9,J 9:35,D,Ηκουσεν,και ηκουσεν,substitution_morphological,Ηκουσεν ο ις οτι εξεβαλον αυτο¯,και ηκουσεν ο ιης οτι εξεβαλον αυτον
9,J 9:35,D,ις,ιης,substitution_morphological,Ηκουσεν ο ις οτι εξεβαλον αυτο¯ εξω και,και ηκουσεν ο ιης οτι εξεβαλον αυτον και ευρεν
9,J 9:35,D,αυτο¯ εξω,αυτον,substitution_morphological,Ηκουσεν ο ις οτι εξεβαλον αυτο¯ εξω και ευρων αυτον ειπε¯ αυτω,ηκουσεν ο ιης οτι εξεβαλον αυτον και ευρεν αυτον και ειπεν
9,J 9:35,D,ευρων,ευρεν,substitution_morphological,οτι εξεβαλον αυτο¯ εξω και ευρων αυτον ειπε¯ αυτω συ πιστευεις,ιης οτι εξεβαλον αυτον και ευρεν αυτον και ειπεν συ πιστευεις
9,J 9:35,D,ειπε¯ αυτω,και ειπεν,substitution_lexical,αυτο¯ εξω και ευρων αυτον ειπε¯ αυτω συ πιστευεις εις τον υιον,εξεβαλον αυτον και ευρεν αυτον και ειπεν συ πιστευεις εις τον ϋιον
9,J 9:35,D,θυ,ανθρωπου,substitution_lexical,πιστευεις εις τον υιον του θυ,πιστευεις εις τον ϋιον του ανθρωπου
9,J 9:36,P66,[ADD],και,addition,απεκριθη εκεινος τις εστιν κε ινα πιστευσω,απεκριθη εκεινος και τις εστιν εφη κε ϊνα
9,J 9:36,P66,[ADD],εφη,addition,απεκριθη εκεινος τις εστιν κε ινα πιστευσω εις αυτον,απεκριθη εκεινος και τις εστιν εφη κε ϊνα πιστευσω εις αυτον
9,J 9:36,aleph,απεκριθη εκεινος,απε κριθη εκινος και ειπε κυριε και,substitution_morphological,απεκριθη εκεινος τις εστιν κε ινα πιστευσω,απε κριθη εκινος και ειπε κυριε και τις εστι¯ ϊνα πιστευσω εις
9,J 9:36,aleph,εστιν κε ινα,εστι¯ ϊνα,substitution_morphological,απεκριθη εκεινος τις εστιν κε ινα πιστευσω εις αυτον,και ειπε κυριε και τις εστι¯ ϊνα πιστευσω εις αυ τον
9,J 9:36,aleph,αυτον,αυ τον,substitution_morphological,εστιν κε ινα πιστευσω εις αυτον,τις εστι¯ ϊνα πιστευσω εις αυ τον
9,J 9:36,B,απεκριθη εκεινος,και,substitution_lexical,απεκριθη εκεινος τις εστιν κε ινα πιστευσω,και τις εστι¯ εφη κε ϊνα
9,J 9:36,B,εστιν,εστι¯ εφη,substitution_morphological,απεκριθη εκεινος τις εστιν κε ινα πιστευσω εις αυτον,και τις εστι¯ εφη κε ϊνα πιστευσω εις αυτον
9,J 9:36,D,[ADD],και ειπεν και,addition,απεκριθη εκεινος τις εστιν κε ινα πιστευσω,απεκριθη εκεινος και ειπεν και τις εστιν κε ϊνα πιστευσω
9,J 9:37,P66,δε,[OMIT],omission,ειπεν δε αυτω ις και εωρακας αυτον,ειπεν αυτω ις και εορακας αυτον
9,J 9:37,P66,λα λων,λαλων,substitution_morphological,και εωρακας αυτον και ο λα λων μετα σου εκεινος εστι¯,και εορακας αυτον και ο λαλων μετα σου αυ τος εστιν
9,J 9:37,P66,εκεινος εστι¯,αυ τος εστιν,substitution_morphological,ο λα λων μετα σου εκεινος εστι¯,και ο λαλων μετα σου αυ τος εστιν
9,J 9:37,aleph,ειπεν δε,εφη,substitution_lexical,ειπεν δε αυτω ις και εωρακας αυτον,εφη αυτω ο ις και εωρακας
9,J 9:37,aleph,[ADD],ο,addition,ειπεν δε αυτω ις και εωρακας αυτον και,εφη αυτω ο ις και εωρακας αυτο¯ και
9,J 9:37,aleph,αυτον,αυτο¯,substitution_morphological,δε αυτω ις και εωρακας αυτον και ο λα λων μετα,αυτω ο ις και εωρακας αυτο¯ και ο λαλων με τα
9,J 9:37,aleph,λα λων μετα,λαλων με τα,substitution_morphological,και εωρακας αυτον και ο λα λων μετα σου εκεινος εστι¯,και εωρακας αυτο¯ και ο λαλων με τα σου εκεινος ε στιν
9,J 9:37,aleph,εστι¯,ε στιν,substitution_morphological,λα λων μετα σου εκεινος εστι¯,λαλων με τα σου εκεινος ε στιν
9,J 9:37,B,δε,[OMIT],omission,ειπεν δε αυτω ις και εωρακας αυτον,ειπεν αυτω ο ις και εορακας
9,J 9:37,B,[ADD],ο,addition,ειπεν δε αυτω ις και εωρακας αυτον και,ειπεν αυτω ο ις και εορακας αυτον και
9,J 9:37,B,λα λων,λαλων,substitution_morphological,και εωρακας αυτον και ο λα λων μετα σου εκεινος εστι¯,και εορακας αυτον και ο λαλων μετα σου εκεινος εστιν
9,J 9:37,B,εστι¯,εστιν,substitution_morphological,λα λων μετα σου εκεινος εστι¯,ο λαλων μετα σου εκεινος εστιν
9,J 9:37,D,ειπεν δε,απεκριθη,substitution_lexical,ειπεν δε αυτω ις και εωρακας αυτον,απεκριθη αυτω ο ιης και εωρακας
9,J 9:37,D,ις,ο ιης,substitution_morphological,ειπεν δε αυτω ις και εωρακας αυτον και ο,απεκριθη αυτω ο ιης και εωρακας αυτον και ο
9,J 9:37,D,λα λων,[OMIT],omission,και εωρακας αυτον και ο λα λων μετα σου εκεινος εστι¯,και εωρακας αυτον και ο μετα σου λαλων εκεινος εστιν
9,J 9:37,D,[ADD],λαλων,addition,ο λα λων μετα σου εκεινος εστι¯,αυτον και ο μετα σου λαλων εκεινος εστιν
9,J 9:37,D,εστι¯,εστιν,substitution_morphological,λα λων μετα σου εκεινος εστι¯,ο μετα σου λαλων εκεινος εστιν
9,J 9:38,P66,προσ εκυνησεν,προσεκυνησεν,substitution_morphological,δε εφη πιστευω κε και προσ εκυνησεν αυτω,δε εφη πιστευω κε και προσεκυνησεν αυτω
9,J 9:38,aleph,προσ εκυνησεν,προσεκυνησεν,substitution_morphological,δε εφη πιστευω κε και προσ εκυνησεν αυτω,δε εφη πιστευω κε και προσεκυνησεν αυτω
9,J 9:38,B,εφη,ε φη,substitution_morphological,ο δε εφη πιστευω κε και προσ εκυνησεν,ο δε ε φη πιστευω κε και προσ εκυνησεν
9,J 9:38,D,προσ εκυνησεν αυτω,προσεκυνησεν αυτο¯ κατ ιωαν,substitution_morphological,δε εφη πιστευω κε και προσ εκυνησεν αυτω,δε εφη πιστευω κε και προσεκυνησεν αυτο¯ κατ ιωαν
9,J 9:39,P66,ειπε¯,ειπεν,substitution_morphological,και ειπε¯ ο ις εις κριμα εγω,και ειπεν ο ις εις κριμα εγω
9,J 9:39,P66,[ADD],ηλθον,addition,ο ις εις κριμα εγω εις τον κο σμον τουτον,ο ις εις κριμα εγω ηλθον εις τον κοσμο¯ τουτο¯ ϊνα
9,J 9:39,P66,κο σμον τουτον ηλθον ινα,κοσμο¯ τουτο¯ ϊνα,substitution_morphological,εις κριμα εγω εις τον κο σμον τουτον ηλθον ινα οι μη βλεποντες βλεπωσιν και,κριμα εγω ηλθον εις τον κοσμο¯ τουτο¯ ϊνα οι μη βλεποντες πωσιν βλεπωσιν
9,J 9:39,P66,[ADD],πωσιν,addition,ηλθον ινα οι μη βλεποντες βλεπωσιν και οι βλεποντες τυφλοι,τουτο¯ ϊνα οι μη βλεποντες πωσιν βλεπωσιν και οι μη βλεποντες
9,J 9:39,P66,[ADD],μη,addition,μη βλεποντες βλεπωσιν και οι βλεποντες τυφλοι γενωνται,βλεποντες πωσιν βλεπωσιν και οι μη βλεποντες τυφλοι γενων ται
9,J 9:39,P66,γενωνται,γενων ται,substitution_morphological,βλεπωσιν και οι βλεποντες τυφλοι γενωνται,και οι μη βλεποντες τυφλοι γενων ται
9,J 9:39,aleph,ειπε¯ ο,ειπεν,substitution_morphological,και ειπε¯ ο ις εις κριμα εγω εις,και ειπεν ις εις κριμα εγω εις
9,J 9:39,aleph,κο σμον,κοσμον,substitution_morphological,εις κριμα εγω εις τον κο σμον τουτον ηλθον ινα οι μη,εις κριμα εγω εις τον κοσμον τουτον ηλθον ϊνα οι μη
9,J 9:39,aleph,τυφλοι,τυ φλοι,substitution_morphological,βλεποντες βλεπωσιν και οι βλεποντες τυφλοι γενωνται,βλεποντες βλεπωσιν και οι βλεποντες τυ φλοι γενωνται
9,J 9:39,B,ειπε¯,ειπεν,substitution_morphological,και ειπε¯ ο ις εις κριμα εγω,και ειπεν ο ις εις κριμα ε
9,J 9:39,B,εγω,ε γω,substitution_morphological,ειπε¯ ο ις εις κριμα εγω εις τον κο σμον τουτον,ειπεν ο ις εις κριμα ε γω εις τον κοσμον του τον
9,J 9:39,B,κο σμον τουτον,κοσμον του τον,substitution_morphological,εις κριμα εγω εις τον κο σμον τουτον ηλθον ινα οι μη βλεποντες,κριμα ε γω εις τον κοσμον του τον ηλθον ϊνα οι μη βλε
9,J 9:39,B,βλεποντες,βλε ποντες,substitution_morphological,τουτον ηλθον ινα οι μη βλεποντες βλεπωσιν και οι βλεποντες τυφλοι,τον ηλθον ϊνα οι μη βλε ποντες βλεπωσιν και οι βλεποντες τυφλοι
9,J 9:39,D,ειπε¯,ειπεν,substitution_morphological,και ειπε¯ ο ις εις κριμα εγω,και ειπεν ο ιης εγω εις κριμα
9,J 9:39,D,ις,ιης εγω,substitution_lexical,και ειπε¯ ο ις εις κριμα εγω εις τον,και ειπεν ο ιης εγω εις κριμα ηλθον εις τον
9,J 9:39,D,εγω,ηλθον,substitution_lexical,ειπε¯ ο ις εις κριμα εγω εις τον κο σμον τουτον,ο ιης εγω εις κριμα ηλθον εις τον κοσμο¯ τουτον ϊνα
9,J 9:39,D,κο σμον,κοσμο¯,substitution_morphological,εις κριμα εγω εις τον κο σμον τουτον ηλθον ινα οι μη,εις κριμα ηλθον εις τον κοσμο¯ τουτον ϊνα οι μη βλεποντες
